statecode,countyname,bldg_count_Flex,bldg_count_Healthcare,bldg_count_Hospitality,bldg_count_Industrial,bldg_count_Multifamily,bldg_count_Office,bldg_count_Retail,bldg_count_Specialty,bldg_count_Entertainment,area_sum_Flex,area_sum_Healthcare,area_sum_Hospitality,area_sum_Industrial,area_sum_Multifamily,area_sum_Office,area_sum_Retail,area_sum_Specialty,area_sum_Entertainment
TX,Mason County,0.0,0.0,1.0,5.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,6100.0,42300.0,39300.0,2300.0,46400.0,8300.0,0.0
TX,Matagorda County,3.0,0.0,16.0,33.0,35.0,39.0,163.0,31.0,1.0,39300.0,0.0,513500.0,451400.0,3405600.0,205100.0,1875800.0,374900.0,6300.0
TX,Maverick County,2.0,3.0,8.0,17.0,11.0,26.0,137.0,6.0,0.0,12600.0,159400.0,215900.0,376800.0,867400.0,326600.0,2087200.0,61800.0,0.0
TX,McCulloch County,0.0,1.0,4.0,7.0,8.0,13.0,52.0,4.0,0.0,0.0,3000.0,51200.0,389900.0,110800.0,34200.0,344700.0,28200.0,0.0
TX,McLennan County,57.0,24.0,42.0,552.0,233.0,413.0,1177.0,115.0,7.0,811900.0,1088800.0,1889000.0,21209800.0,18465400.0,5525900.0,15170400.0,1961300.0,193200.0
TX,McMullen County,0.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,10000.0,15000.0,0.0,10100.0,38400.0,0.0
TX,Medina County,4.0,5.0,6.0,58.0,19.0,73.0,258.0,28.0,0.0,45100.0,164100.0,105500.0,1036500.0,834900.0,281900.0,1874700.0,279000.0,0.0
TX,Menard County,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,15300.0,0.0,19500.0,0.0,41900.0,4300.0,8900.0
TX,Midland County,42.0,17.0,21.0,811.0,116.0,314.0,527.0,62.0,2.0,554800.0,1470600.0,1986900.0,11080900.0,17375700.0,10278700.0,8805600.0,2492500.0,17000.0
TX,Milam County,2.0,1.0,7.0,9.0,14.0,28.0,89.0,10.0,0.0,7300.0,10000.0,109500.0,386000.0,470300.0,145200.0,754900.0,42000.0,0.0
TX,Mills County,0.0,0.0,1.0,4.0,1.0,1.0,20.0,6.0,1.0,0.0,0.0,9900.0,47300.0,65000.0,1300.0,121500.0,40500.0,3300.0
TX,Mitchell County,0.0,0.0,3.0,4.0,4.0,7.0,29.0,8.0,0.0,0.0,0.0,31700.0,29400.0,187900.0,32100.0,142400.0,98900.0,0.0
TX,Montague County,2.0,4.0,3.0,21.0,12.0,24.0,81.0,14.0,0.0,9500.0,129800.0,40000.0,399800.0,233700.0,68600.0,619000.0,114300.0,0.0
TX,Montgomery County,222.0,63.0,67.0,1099.0,273.0,1171.0,2347.0,372.0,28.0,3323300.0,6068900.0,4637400.0,21470700.0,43013400.0,27506200.0,33813800.0,12299200.0,637300.0
TX,Moore County,0.0,0.0,5.0,5.0,4.0,12.0,54.0,3.0,0.0,0.0,0.0,191300.0,46200.0,232600.0,65700.0,623700.0,15600.0,0.0
TX,Morris County,3.0,1.0,0.0,6.0,6.0,11.0,48.0,6.0,3.0,27600.0,21900.0,0.0,1544600.0,114700.0,29800.0,314100.0,18200.0,18000.0
TX,Motley County,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27400.0,10100.0,0.0,0.0,0.0,1200.0,0.0,0.0
TX,Nacogdoches County,2.0,10.0,10.0,21.0,82.0,62.0,205.0,19.0,0.0,7200.0,1022700.0,471900.0,438500.0,6729200.0,455500.0,2480000.0,369000.0,0.0
TX,Navarro County,7.0,8.0,8.0,67.0,32.0,60.0,235.0,32.0,0.0,76500.0,676500.0,324100.0,6435500.0,1386700.0,607700.0,2711000.0,564700.0,0.0
TX,Newton County,0.0,0.0,0.0,1.0,1.0,7.0,17.0,7.0,0.0,0.0,0.0,0.0,220000.0,18000.0,39200.0,116100.0,28400.0,0.0
TX,Nolan County,1.0,3.0,7.0,35.0,10.0,19.0,82.0,9.0,0.0,30800.0,81100.0,212900.0,864100.0,425400.0,138200.0,800900.0,54100.0,0.0
TX,Nueces County,73.0,41.0,154.0,1468.0,414.0,754.0,2152.0,328.0,16.0,1308800.0,5224400.0,7118300.0,21394500.0,36893900.0,10862200.0,23208000.0,9256100.0,709100.0
TX,Ochiltree County,1.0,0.0,2.0,1.0,5.0,6.0,28.0,3.0,0.0,5200.0,0.0,59800.0,14200.0,198700.0,28900.0,325600.0,9900.0,0.0
TX,Oldham County,0.0,0.0,2.0,2.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,25100.0,29000.0,0.0,0.0,36100.0,4700.0,0.0
TX,Orange County,5.0,4.0,14.0,99.0,58.0,80.0,319.0,45.0,2.0,50600.0,115900.0,475600.0,1610800.0,4062100.0,400900.0,3116500.0,811000.0,10100.0
TX,Palo Pinto County,1.0,2.0,8.0,33.0,18.0,22.0,137.0,26.0,1.0,2100.0,225000.0,261300.0,781800.0,3127400.0,107600.0,1284700.0,381300.0,900.0
TX,Panola County,1.0,0.0,5.0,21.0,9.0,12.0,84.0,8.0,0.0,2500.0,0.0,117500.0,675700.0,236100.0,36500.0,584900.0,31400.0,0.0
TX,Parker County,54.0,13.0,23.0,256.0,66.0,245.0,556.0,87.0,4.0,509400.0,735400.0,727000.0,3652100.0,4758800.0,1460100.0,6119300.0,1883600.0,32000.0
TX,Parmer County,0.0,0.0,0.0,3.0,0.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,180900.0,0.0,5800.0,80000.0,5700.0,0.0
TX,Pecos County,0.0,1.0,9.0,15.0,7.0,22.0,67.0,6.0,0.0,0.0,46300.0,344900.0,110700.0,240800.0,96100.0,457300.0,63200.0,0.0
TX,Polk County,7.0,2.0,9.0,23.0,15.0,45.0,161.0,20.0,0.0,24700.0,56400.0,270700.0,288300.0,402500.0,303400.0,1497900.0,85500.0,0.0
TX,Potter County,18.0,18.0,57.0,304.0,94.0,304.0,658.0,54.0,1.0,351300.0,2772300.0,3406000.0,7502300.0,6914900.0,5788600.0,9090500.0,1430500.0,1500.0
TX,Presidio County,0.0,0.0,1.0,3.0,3.0,2.0,22.0,1.0,0.0,0.0,0.0,100.0,12000.0,44900.0,8400.0,169200.0,1000.0,0.0
TX,Rains County,0.0,0.0,4.0,17.0,10.0,7.0,52.0,10.0,1.0,0.0,0.0,76400.0,235200.0,178600.0,22600.0,306000.0,62800.0,9300.0
TX,Randall County,24.0,4.0,4.0,146.0,97.0,143.0,394.0,34.0,6.0,346700.0,134000.0,151400.0,3568700.0,9992800.0,1566000.0,5640500.0,1035900.0,88700.0
TX,Reagan County,0.0,0.0,3.0,4.0,1.0,2.0,12.0,1.0,0.0,0.0,0.0,58500.0,67300.0,15000.0,8800.0,81600.0,3800.0,0.0
TX,Real County,0.0,2.0,4.0,2.0,1.0,2.0,16.0,2.0,0.0,0.0,39100.0,27000.0,10000.0,2000.0,8800.0,60900.0,4300.0,0.0
TX,Red River County,2.0,1.0,0.0,5.0,10.0,12.0,64.0,29.0,0.0,8000.0,10000.0,0.0,62000.0,124100.0,36800.0,442800.0,74700.0,0.0
TX,Reeves County,0.0,0.0,13.0,31.0,5.0,9.0,28.0,8.0,0.0,0.0,0.0,531200.0,352700.0,132000.0,91000.0,285700.0,459500.0,0.0
TX,Refugio County,0.0,0.0,1.0,4.0,3.0,4.0,38.0,6.0,0.0,0.0,0.0,34500.0,45200.0,72200.0,5900.0,260000.0,59800.0,0.0
TX,Roberts County,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,1400.0,0.0
TX,Robertson County,1.0,0.0,6.0,15.0,8.0,17.0,72.0,8.0,0.0,1600.0,0.0,156700.0,407500.0,423600.0,68500.0,525300.0,134900.0,0.0
TX,Rockwall County,41.0,18.0,7.0,116.0,22.0,221.0,398.0,39.0,1.0,509600.0,834200.0,418800.0,4336300.0,4192000.0,2128800.0,5940900.0,1101100.0,41800.0
TX,Runnels County,0.0,2.0,1.0,14.0,4.0,19.0,42.0,5.0,0.0,0.0,9100.0,5200.0,543100.0,88700.0,63000.0,248700.0,14100.0,0.0
TX,Rusk County,3.0,2.0,5.0,26.0,26.0,47.0,122.0,17.0,0.0,9600.0,68900.0,155000.0,516000.0,596400.0,280900.0,1206800.0,155300.0,0.0
TX,Sabine County,0.0,0.0,1.0,2.0,0.0,8.0,26.0,8.0,0.0,0.0,0.0,6100.0,6400.0,0.0,46500.0,141300.0,64700.0,0.0
TX,San Augustine County,0.0,1.0,0.0,1.0,2.0,3.0,30.0,5.0,0.0,0.0,32400.0,0.0,4800.0,80900.0,9600.0,267200.0,11700.0,0.0
TX,San Jacinto County,1.0,0.0,0.0,6.0,7.0,5.0,52.0,16.0,2.0,3600.0,0.0,0.0,46800.0,227500.0,47900.0,301400.0,122600.0,42200.0
TX,San Patricio County,7.0,7.0,25.0,72.0,78.0,77.0,369.0,66.0,1.0,23600.0,296900.0,895900.0,3519900.0,6238900.0,359500.0,2901300.0,1754400.0,14500.0
TX,San Saba County,0.0,3.0,5.0,5.0,1.0,9.0,19.0,3.0,0.0,0.0,59300.0,28700.0,130400.0,1000.0,31800.0,114400.0,18900.0,0.0
TX,Schleicher County,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8100.0,31300.0,0.0,0.0,17700.0,0.0,0.0
TX,Scurry County,3.0,0.0,6.0,42.0,13.0,27.0,78.0,5.0,2.0,19500.0,0.0,202900.0,474500.0,453900.0,105800.0,705900.0,29100.0,16600.0
TX,Shackelford County,0.0,0.0,2.0,1.0,1.0,2.0,10.0,1.0,0.0,0.0,0.0,25500.0,1800.0,15500.0,22200.0,56300.0,1100.0,0.0
TX,Shelby County,3.0,3.0,6.0,17.0,5.0,35.0,70.0,12.0,0.0,19500.0,75100.0,129800.0,554500.0,166300.0,125700.0,880900.0,76300.0,0.0
TX,Sherman County,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,36600.0,4200.0,0.0
TX,Smith County,69.0,20.0,33.0,331.0,158.0,531.0,882.0,101.0,8.0,586800.0,1808900.0,1756400.0,8918200.0,14301100.0,6042000.0,12326300.0,2100000.0,121200.0
TX,Somervell County,0.0,1.0,10.0,9.0,3.0,9.0,63.0,7.0,0.0,0.0,31100.0,232900.0,113500.0,49300.0,229400.0,317800.0,55600.0,0.0
TX,Starr County,1.0,2.0,1.0,7.0,19.0,24.0,123.0,8.0,0.0,3000.0,22300.0,16300.0,69600.0,321000.0,174400.0,1285400.0,27800.0,0.0
TX,Stephens County,1.0,0.0,2.0,7.0,5.0,10.0,44.0,6.0,0.0,5400.0,0.0,11000.0,218700.0,188900.0,34000.0,261700.0,32600.0,0.0
TX,Sterling County,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11200.0,9400.0,0.0,0.0,8000.0,0.0,0.0
TX,Stonewall County,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,16200.0,3400.0,0.0
TX,Sutton County,0.0,0.0,3.0,3.0,1.0,4.0,14.0,2.0,0.0,0.0,0.0,94400.0,21400.0,32000.0,18200.0,72400.0,22800.0,0.0
TX,Swisher County,0.0,0.0,2.0,5.0,3.0,3.0,35.0,2.0,0.0,0.0,0.0,26600.0,100400.0,68700.0,11500.0,322500.0,7700.0,0.0
TX,Tarrant County,1764.0,254.0,328.0,4556.0,1546.0,4700.0,10125.0,1288.0,66.0,31283500.0,21134500.0,25707600.0,255948100.0,231998600.0,86863400.0,137637400.0,44770300.0,6903700.0
TX,Taylor County,43.0,15.0,32.0,202.0,87.0,213.0,656.0,57.0,7.0,447800.0,522000.0,1564700.0,4614900.0,9899700.0,3585400.0,9101800.0,962600.0,267500.0
TX,Terrell County,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12700.0,0.0,0.0
TX,Terry County,2.0,1.0,3.0,23.0,4.0,19.0,55.0,5.0,1.0,14100.0,24500.0,42300.0,240300.0,110600.0,61700.0,419100.0,43800.0,8000.0
TX,Throckmorton County,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,18000.0,1000.0,0.0,0.0,11200.0,10400.0,0.0
TX,Titus County,9.0,6.0,8.0,33.0,17.0,64.0,133.0,12.0,1.0,78700.0,320900.0,305000.0,994500.0,700200.0,222700.0,1497400.0,173100.0,6900.0
TX,Tom Green County,12.0,9.0,25.0,126.0,84.0,181.0,474.0,38.0,2.0,113400.0,442300.0,1385000.0,2196100.0,7119500.0,2266000.0,7164500.0,713800.0,66200.0
TX,Travis County,477.0,105.0,253.0,2440.0,1988.0,3725.0,6117.0,676.0,27.0,20116300.0,7223400.0,25283400.0,64107400.0,228603100.0,118207600.0,70135100.0,25739100.0,1514200.0
TX,Trinity County,2.0,2.0,1.0,10.0,3.0,10.0,40.0,8.0,0.0,18400.0,40800.0,19200.0,313800.0,72800.0,39800.0,255500.0,309900.0,0.0
TX,Tyler County,1.0,2.0,0.0,6.0,4.0,10.0,59.0,15.0,0.0,2400.0,50700.0,0.0,34700.0,522500.0,55100.0,497500.0,132400.0,0.0
TX,Upshur County,2.0,3.0,1.0,9.0,7.0,14.0,77.0,31.0,2.0,5500.0,45000.0,2700.0,262700.0,730400.0,50100.0,709000.0,86100.0,8200.0
TX,Upton County,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2700.0,0.0,8500.0,30800.0,6200.0,0.0
TX,Uvalde County,1.0,2.0,4.0,14.0,16.0,29.0,131.0,11.0,0.0,5000.0,78300.0,91600.0,154400.0,620700.0,171400.0,1097600.0,93600.0,0.0
TX,Val Verde County,1.0,2.0,13.0,23.0,17.0,40.0,149.0,7.0,1.0,5200.0,2800.0,308200.0,464300.0,1260500.0,431600.0,1919800.0,334300.0,9400.0
TX,Van Zandt County,9.0,7.0,13.0,38.0,13.0,37.0,193.0,31.0,1.0,100400.0,223400.0,157200.0,676200.0,436200.0,127100.0,1359800.0,351600.0,9700.0
TX,Victoria County,11.0,10.0,23.0,135.0,69.0,125.0,366.0,36.0,3.0,201400.0,598300.0,1258200.0,4069600.0,5191700.0,1506400.0,5907900.0,633000.0,22300.0
TX,Walker County,13.0,4.0,7.0,46.0,83.0,81.0,218.0,41.0,2.0,118000.0,141900.0,300400.0,764700.0,8322900.0,796300.0,2909800.0,515100.0,27100.0
TX,Waller County,16.0,1.0,3.0,196.0,50.0,58.0,144.0,25.0,3.0,114900.0,49500.0,158400.0,15436100.0,4086700.0,345300.0,1723300.0,354100.0,34400.0
TX,Ward County,3.0,0.0,6.0,41.0,4.0,12.0,32.0,8.0,0.0,20200.0,0.0,275900.0,263400.0,131000.0,51400.0,211700.0,34900.0,0.0
TX,Washington County,2.0,3.0,15.0,61.0,33.0,57.0,180.0,21.0,0.0,64700.0,142800.0,230100.0,2065000.0,1505600.0,376800.0,2295800.0,237600.0,0.0
TX,Webb County,9.0,12.0,33.0,824.0,110.0,190.0,687.0,31.0,3.0,263800.0,1289600.0,1680600.0,38214400.0,7625700.0,3055700.0,12035600.0,1276200.0,185900.0
TX,Wharton County,4.0,7.0,5.0,35.0,17.0,43.0,176.0,17.0,1.0,23500.0,283000.0,146700.0,3440100.0,958900.0,233000.0,1755200.0,126900.0,20700.0
TX,Wheeler County,2.0,1.0,5.0,5.0,2.0,2.0,21.0,4.0,0.0,12200.0,24800.0,168800.0,44200.0,17200.0,4300.0,95800.0,10300.0,0.0
TX,Wichita County,18.0,11.0,26.0,164.0,93.0,189.0,614.0,47.0,1.0,283000.0,417200.0,1464700.0,5725900.0,12317600.0,2646200.0,8715800.0,590200.0,4000.0
TX,Wilbarger County,1.0,1.0,4.0,8.0,6.0,13.0,43.0,6.0,0.0,3800.0,23800.0,87100.0,346600.0,349700.0,47600.0,500900.0,40500.0,0.0
TX,Willacy County,0.0,1.0,8.0,5.0,7.0,12.0,52.0,3.0,0.0,0.0,33300.0,205000.0,81200.0,265900.0,98900.0,628300.0,21200.0,0.0
TX,Williamson County,191.0,53.0,77.0,819.0,314.0,1302.0,2355.0,245.0,8.0,3982900.0,3135700.0,4102500.0,14185900.0,51485100.0,20499400.0,31295700.0,7052800.0,1149000.0
TX,Wilson County,1.0,4.0,12.0,36.0,17.0,51.0,158.0,17.0,2.0,8100.0,122400.0,162200.0,246600.0,575300.0,176800.0,1021900.0,149500.0,26800.0
TX,Winkler County,0.0,1.0,0.0,6.0,3.0,1.0,22.0,5.0,0.0,0.0,22600.0,0.0,30100.0,15100.0,3900.0,230100.0,12200.0,0.0
TX,Wise County,11.0,8.0,12.0,136.0,30.0,54.0,285.0,46.0,2.0,88600.0,213900.0,359600.0,2268600.0,1085600.0,298000.0,2186800.0,602900.0,53000.0
TX,Wood County,4.0,4.0,11.0,34.0,18.0,49.0,214.0,39.0,2.0,24000.0,64800.0,138200.0,357400.0,270800.0,199900.0,1326500.0,272400.0,13100.0
TX,Yoakum County,0.0,0.0,1.0,6.0,2.0,4.0,15.0,2.0,0.0,0.0,0.0,1200.0,62900.0,11300.0,5100.0,129600.0,6000.0,0.0
TX,Young County,1.0,3.0,4.0,16.0,21.0,20.0,84.0,6.0,0.0,1400.0,118200.0,93600.0,519300.0,373200.0,128800.0,810900.0,73200.0,0.0
TX,Zapata County,1.0,1.0,3.0,6.0,4.0,5.0,34.0,2.0,0.0,6500.0,21300.0,118400.0,124000.0,64700.0,40300.0,218700.0,3900.0,0.0
TX,Zavala County,2.0,0.0,3.0,3.0,2.0,2.0,20.0,3.0,0.0,26300.0,0.0,65800.0,381000.0,61400.0,16600.0,128000.0,61000.0,0.0
UT,Beaver County,0.0,1.0,9.0,9.0,4.0,1.0,22.0,4.0,0.0,0.0,4500.0,167600.0,72900.0,27400.0,1600.0,125600.0,26500.0,0.0
UT,Box Elder County,7.0,3.0,6.0,54.0,23.0,39.0,169.0,27.0,1.0,117100.0,41800.0,113400.0,5360900.0,897800.0,278900.0,1540900.0,288700.0,14600.0
UT,Cache County,24.0,6.0,14.0,159.0,89.0,149.0,358.0,21.0,1.0,349600.0,120900.0,425000.0,4490700.0,5272700.0,1742600.0,5057200.0,626900.0,6100.0
UT,Carbon County,1.0,3.0,3.0,12.0,9.0,14.0,82.0,14.0,0.0,19000.0,151900.0,126800.0,238800.0,440300.0,125800.0,1056600.0,96600.0,0.0
UT,Daggett County,0.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,20600.0,6000.0,0.0,0.0,9400.0,6600.0,0.0
UT,Davis County,142.0,25.0,17.0,665.0,177.0,447.0,1218.0,138.0,6.0,2567100.0,1654500.0,668000.0,25719400.0,13311100.0,6126800.0,15725800.0,3319600.0,152800.0
UT,Duchesne County,0.0,1.0,6.0,19.0,5.0,10.0,50.0,11.0,0.0,0.0,237900.0,37100.0,117200.0,182600.0,36500.0,425200.0,37400.0,0.0
UT,Emery County,0.0,0.0,5.0,4.0,2.0,4.0,21.0,11.0,0.0,0.0,0.0,127500.0,42600.0,445400.0,35700.0,154500.0,160400.0,0.0
UT,Garfield County,0.0,0.0,20.0,1.0,4.0,5.0,36.0,15.0,0.0,0.0,0.0,311000.0,2400.0,37400.0,28200.0,139700.0,79400.0,0.0
UT,Grand County,0.0,0.0,24.0,8.0,17.0,14.0,68.0,16.0,0.0,0.0,0.0,426200.0,33700.0,874400.0,98600.0,442900.0,119300.0,0.0
UT,Iron County,7.0,3.0,32.0,77.0,45.0,70.0,178.0,34.0,2.0,72700.0,142600.0,759700.0,2180600.0,1461500.0,532900.0,2169200.0,354100.0,10800.0
UT,Juab County,0.0,0.0,6.0,4.0,2.0,10.0,47.0,5.0,0.0,0.0,0.0,92800.0,310400.0,108700.0,56300.0,246700.0,57800.0,0.0
UT,Kane County,0.0,0.0,12.0,4.0,2.0,5.0,28.0,9.0,1.0,0.0,0.0,294500.0,77400.0,33600.0,40000.0,132300.0,89300.0,1000.0
UT,Millard County,1.0,1.0,9.0,4.0,2.0,8.0,51.0,11.0,1.0,1800.0,23000.0,118900.0,106400.0,7500.0,43100.0,345300.0,49000.0,17500.0
UT,Morgan County,4.0,0.0,0.0,9.0,2.0,7.0,36.0,7.0,1.0,54000.0,0.0,0.0,159700.0,32200.0,54200.0,185000.0,191300.0,5000.0
UT,Piute County,0.0,0.0,7.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,39600.0,0.0,3000.0,20100.0,7000.0,13500.0,0.0
UT,Rich County,0.0,0.0,1.0,4.0,1.0,3.0,7.0,8.0,1.0,0.0,0.0,8100.0,12300.0,1900.0,16200.0,23900.0,20800.0,100.0
UT,Salt Lake County,877.0,124.0,155.0,3899.0,1967.0,2705.0,5528.0,588.0,43.0,19578700.0,9004200.0,13167300.0,137790500.0,107653700.0,78403500.0,69620500.0,19418900.0,5959700.0
UT,San Juan County,0.0,0.0,8.0,4.0,16.0,4.0,20.0,12.0,0.0,0.0,0.0,134800.0,29500.0,325500.0,27700.0,156300.0,195500.0,0.0
UT,Sanpete County,0.0,1.0,7.0,13.0,15.0,15.0,69.0,14.0,0.0,0.0,3400.0,69700.0,211700.0,333600.0,74600.0,468700.0,107600.0,0.0
UT,Sevier County,1.0,2.0,8.0,12.0,7.0,18.0,84.0,13.0,0.0,8500.0,22600.0,119200.0,219000.0,86100.0,91700.0,1058400.0,85300.0,0.0
UT,Summit County,31.0,2.0,51.0,39.0,32.0,118.0,332.0,46.0,7.0,581200.0,300500.0,4974800.0,608200.0,2482200.0,1637200.0,3930300.0,1322000.0,249800.0
UT,Tooele County,5.0,1.0,8.0,83.0,38.0,30.0,164.0,18.0,0.0,52200.0,97600.0,277000.0,4830500.0,1898900.0,247900.0,1954600.0,379300.0,0.0
UT,Uintah County,1.0,1.0,17.0,69.0,21.0,25.0,117.0,12.0,0.0,3000.0,96600.0,444300.0,671900.0,987000.0,182600.0,1478600.0,153500.0,0.0
UT,Utah County,184.0,69.0,44.0,1169.0,478.0,1217.0,2236.0,214.0,10.0,3646500.0,2960400.0,2179300.0,32665500.0,26015200.0,24890000.0,27168700.0,5920300.0,218800.0
UT,Wasatch County,10.0,1.0,11.0,42.0,28.0,53.0,141.0,18.0,3.0,357400.0,6200.0,550300.0,535000.0,1268000.0,371700.0,970900.0,356900.0,18200.0
UT,Washington County,18.0,19.0,34.0,248.0,76.0,255.0,608.0,55.0,1.0,196500.0,802700.0,1420200.0,6493900.0,4567700.0,3153900.0,9544300.0,1270400.0,4800.0
UT,Wayne County,0.0,0.0,9.0,2.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,123800.0,21300.0,0.0,0.0,79800.0,11800.0,0.0
UT,Weber County,71.0,16.0,24.0,775.0,237.0,458.0,1439.0,143.0,6.0,1859300.0,686500.0,1077300.0,26729200.0,11954500.0,7057500.0,16362000.0,4706300.0,103800.0
VA,Accomack County,1.0,2.0,20.0,16.0,14.0,52.0,125.0,30.0,0.0,2700.0,7100.0,293300.0,527600.0,206000.0,324200.0,1342300.0,312900.0,0.0
VA,Albemarle County,25.0,8.0,12.0,54.0,67.0,231.0,263.0,31.0,2.0,558200.0,533000.0,999000.0,2385900.0,10110200.0,4600600.0,5374400.0,692600.0,58600.0
VA,Alexandria city,57.0,8.0,33.0,123.0,295.0,726.0,744.0,91.0,3.0,1338300.0,1555200.0,4183000.0,3798600.0,58009300.0,24455500.0,9061700.0,3158100.0,73300.0
VA,Alleghany County,0.0,2.0,2.0,10.0,13.0,12.0,38.0,3.0,0.0,0.0,63600.0,42400.0,842500.0,461700.0,53200.0,433100.0,11300.0,0.0
VA,Amelia County,2.0,1.0,1.0,13.0,2.0,5.0,35.0,2.0,0.0,8000.0,5700.0,6300.0,275400.0,18400.0,20600.0,212200.0,5400.0,0.0
VA,Amherst County,2.0,0.0,3.0,21.0,7.0,26.0,93.0,7.0,0.0,31200.0,0.0,41600.0,887700.0,232000.0,126400.0,1321200.0,57300.0,0.0
VA,Appomattox County,1.0,1.0,1.0,3.0,3.0,6.0,33.0,0.0,0.0,3800.0,4900.0,5700.0,863500.0,112100.0,26900.0,577800.0,0.0,0.0
VA,Arlington County,7.0,12.0,53.0,57.0,531.0,345.0,516.0,62.0,2.0,292000.0,1450000.0,9886900.0,997000.0,82724400.0,46831400.0,6496700.0,2424600.0,265200.0
VA,Augusta County,11.0,4.0,13.0,45.0,43.0,82.0,151.0,18.0,0.0,131800.0,33800.0,266600.0,5897900.0,2082700.0,511100.0,2369700.0,321400.0,0.0
VA,Bath County,0.0,1.0,4.0,2.0,3.0,3.0,10.0,1.0,0.0,0.0,20000.0,1047200.0,88200.0,32900.0,23500.0,58600.0,20000.0,0.0
VA,Bedford County,6.0,3.0,5.0,65.0,24.0,104.0,223.0,18.0,0.0,77800.0,274600.0,354900.0,2922800.0,1423200.0,720700.0,2855400.0,104800.0,0.0
VA,Bland County,0.0,1.0,0.0,5.0,2.0,6.0,16.0,2.0,2.0,0.0,31000.0,0.0,252100.0,10700.0,23700.0,95200.0,2600.0,1500.0
VA,Botetourt County,26.0,5.0,11.0,68.0,18.0,92.0,204.0,26.0,2.0,282600.0,120500.0,437600.0,3787700.0,1168500.0,699900.0,1382600.0,276700.0,76300.0
VA,Bristol City,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80300.0,0.0,0.0
VA,Bristol city,3.0,6.0,14.0,59.0,14.0,78.0,252.0,12.0,1.0,54800.0,249800.0,1907200.0,2777100.0,1027000.0,768900.0,4144200.0,119300.0,1900.0
VA,Brunswick County,1.0,1.0,1.0,8.0,4.0,8.0,31.0,14.0,0.0,9700.0,20000.0,4200.0,133200.0,188600.0,29900.0,265100.0,455100.0,0.0
VA,Buchanan County,1.0,0.0,3.0,3.0,3.0,11.0,34.0,3.0,0.0,15100.0,0.0,28200.0,17400.0,77900.0,135000.0,657700.0,9100.0,0.0
VA,Buckingham County,0.0,0.0,0.0,3.0,2.0,7.0,21.0,1.0,0.0,0.0,0.0,0.0,17500.0,74000.0,51900.0,166400.0,1100.0,0.0
VA,Buena Vista city,0.0,1.0,1.0,10.0,4.0,10.0,37.0,1.0,0.0,0.0,2900.0,13600.0,807000.0,192700.0,27400.0,199800.0,4200.0,0.0
VA,Campbell County,9.0,2.0,6.0,54.0,40.0,51.0,185.0,20.0,0.0,132900.0,91500.0,127700.0,2820100.0,1704500.0,277000.0,2141300.0,186200.0,0.0
VA,Caroline County,2.0,2.0,7.0,32.0,9.0,39.0,93.0,13.0,1.0,10600.0,47000.0,103400.0,2990800.0,167200.0,424500.0,716900.0,89100.0,40000.0
VA,Carroll County,2.0,2.0,8.0,13.0,5.0,15.0,67.0,7.0,1.0,17800.0,64600.0,171000.0,548500.0,108300.0,56900.0,483000.0,21900.0,4800.0
VA,Charles City County,2.0,0.0,2.0,21.0,0.0,2.0,4.0,6.0,0.0,24700.0,0.0,9800.0,368200.0,0.0,5600.0,12600.0,40600.0,0.0
VA,Charlotte County,0.0,0.0,3.0,6.0,9.0,6.0,26.0,11.0,0.0,0.0,0.0,38900.0,529400.0,94600.0,17700.0,184600.0,52800.0,0.0
VA,Charlottesville city,29.0,7.0,19.0,35.0,155.0,224.0,264.0,13.0,1.0,594800.0,447900.0,1551600.0,888900.0,6678300.0,3831800.0,3179800.0,349400.0,30900.0
VA,Chesapeake city,168.0,20.0,46.0,553.0,117.0,427.0,974.0,118.0,3.0,3267300.0,1738700.0,2554500.0,18940800.0,16835000.0,6578600.0,15281500.0,3946900.0,69600.0
